Store,Date,Dept,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Type,Size
45,2010-02-12,83,587.12,true,27.73,2.773,0.0,0.0,0.0,0.0,0.0,181.98232,8.992,B,118221
45,2010-02-19,83,779.4,false,31.27,2.745,0.0,0.0,0.0,0.0,0.0,182.03477,8.992,B,118221
45,2010-02-26,83,834.24,false,34.89,2.754,0.0,0.0,0.0,0.0,0.0,182.07747,8.992,B,118221
45,2010-03-05,83,906.44,false,37.13,2.777,0.0,0.0,0.0,0.0,0.0,182.12016,8.992,B,118221
45,2010-03-12,83,984.56,false,45.8,2.818,0.0,0.0,0.0,0.0,0.0,182.16284,8.992,B,118221
45,2010-03-19,83,1115.24,false,48.79,2.844,0.0,0.0,0.0,0.0,0.0,182.07799,8.992,B,118221
45,2010-03-26,83,1239.02,false,54.36,2.854,0.0,0.0,0.0,0.0,0.0,181.97186,8.992,B,118221
45,2010-04-02,83,1344.48,false,47.74,2.85,0.0,0.0,0.0,0.0,0.0,181.86575,8.899,B,118221
45,2010-04-09,83,1216.28,false,65.45,2.869,0.0,0.0,0.0,0.0,0.0,181.75964,8.899,B,118221
45,2010-04-16,83,1483.22,false,54.28,2.899,0.0,0.0,0.0,0.0,0.0,181.69247,8.899,B,118221
45,2010-04-23,83,1122.54,false,53.47,2.902,0.0,0.0,0.0,0.0,0.0,181.67726,8.899,B,118221
45,2010-04-30,83,1164.44,false,53.15,2.921,0.0,0.0,0.0,0.0,0.0,181.66203,8.899,B,118221
45,2010-05-07,83,1348.2,false,70.75,2.966,0.0,0.0,0.0,0.0,0.0,181.64682,8.899,B,118221
45,2010-05-14,83,1585.58,false,54.26,2.982,0.0,0.0,0.0,0.0,0.0,181.66129,8.899,B,118221
45,2010-05-21,83,1276.92,false,62.62,2.958,0.0,0.0,0.0,0.0,0.0,181.85385,8.899,B,118221
45,2010-05-28,83,1172.18,false,69.27,2.899,0.0,0.0,0.0,0.0,0.0,182.04642,8.899,B,118221
45,2010-06-04,83,1512.32,false,75.93,2.847,0.0,0.0,0.0,0.0,0.0,182.23898,8.899,B,118221
45,2010-06-11,83,1293.7,false,69.71,2.809,0.0,0.0,0.0,0.0,0.0,182.43156,8.899,B,118221
45,2010-06-18,83,915.9,false,72.62,2.78,0.0,0.0,0.0,0.0,0.0,182.44241,8.899,B,118221
45,2010-06-25,83,621.34,false,79.32,2.808,0.0,0.0,0.0,0.0,0.0,182.3806,8.899,B,118221
45,2010-07-02,83,1309.04,false,76.61,2.815,0.0,0.0,0.0,0.0,0.0,182.31879,8.743,B,118221
45,2010-07-09,83,1468.5,false,82.45,2.793,0.0,0.0,0.0,0.0,0.0,182.25696,8.743,B,118221
45,2010-07-16,83,1474.62,false,77.84,2.783,0.0,0.0,0.0,0.0,0.0,182.26044,8.743,B,118221
45,2010-07-23,83,1317.38,false,81.46,2.771,0.0,0.0,0.0,0.0,0.0,182.35098,8.743,B,118221
45,2010-07-30,83,1246.7,false,79.78,2.781,0.0,0.0,0.0,0.0,0.0,182.44154,8.743,B,118221
45,2010-08-06,83,1340.16,false,77.17,2.784,0.0,0.0,0.0,0.0,0.0,182.53209,8.743,B,118221
45,2010-08-13,83,1421.36,false,78.44,2.805,0.0,0.0,0.0,0.0,0.0,182.62263,8.743,B,118221
45,2010-08-20,83,1221.82,false,76.01,2.779,0.0,0.0,0.0,0.0,0.0,182.61652,8.743,B,118221
45,2010-08-27,83,1018.16,false,71.36,2.755,0.0,0.0,0.0,0.0,0.0,182.61041,8.743,B,118221
45,2010-09-03,83,1154.78,false,78.37,2.715,0.0,0.0,0.0,0.0,0.0,182.6043,8.743,B,118221
45,2010-09-10,83,327.64,true,70.87,2.699,0.0,0.0,0.0,0.0,0.0,182.59818,8.743,B,118221
45,2010-09-17,83,1485.64,false,66.55,2.706,0.0,0.0,0.0,0.0,0.0,182.62251,8.743,B,118221
45,2010-09-24,83,1229.04,false,68.59,2.713,0.0,0.0,0.0,0.0,0.0,182.66968,8.743,B,118221
45,2010-10-01,83,681.1,false,70.58,2.707,0.0,0.0,0.0,0.0,0.0,182.71684,8.724,B,118221
45,2010-10-08,83,1283.8,false,56.49,2.764,0.0,0.0,0.0,0.0,0.0,182.764,8.724,B,118221
45,2010-10-15,83,1481.54,false,58.61,2.868,0.0,0.0,0.0,0.0,0.0,182.81062,8.724,B,118221
45,2010-10-22,83,1229.56,false,53.15,2.917,0.0,0.0,0.0,0.0,0.0,182.85587,8.724,B,118221
45,2010-10-29,83,799.1,false,61.3,2.921,0.0,0.0,0.0,0.0,0.0,182.90112,8.724,B,118221
45,2010-11-05,83,993.12,false,45.65,2.917,0.0,0.0,0.0,0.0,0.0,182.94637,8.724,B,118221
45,2010-11-12,83,903.98,false,46.14,2.931,0.0,0.0,0.0,0.0,0.0,182.99161,8.724,B,118221
45,2010-11-19,83,934.98,false,50.02,3.0,0.0,0.0,0.0,0.0,0.0,182.89894,8.724,B,118221
45,2010-11-26,83,851.1,true,46.15,3.039,0.0,0.0,0.0,0.0,0.0,182.78328,8.724,B,118221
45,2010-12-03,83,657.18,false,40.93,3.046,0.0,0.0,0.0,0.0,0.0,182.66762,8.724,B,118221
45,2010-12-10,83,756.8,false,30.54,3.109,0.0,0.0,0.0,0.0,0.0,182.55196,8.724,B,118221
45,2010-12-17,83,1003.5,false,30.51,3.14,0.0,0.0,0.0,0.0,0.0,182.51773,8.724,B,118221
45,2010-12-24,83,1112.72,false,30.59,3.141,0.0,0.0,0.0,0.0,0.0,182.54459,8.724,B,118221
45,2010-12-31,83,1422.3,true,29.67,3.179,0.0,0.0,0.0,0.0,0.0,182.57144,8.724,B,118221
45,2011-01-07,83,1030.33,false,34.32,3.193,0.0,0.0,0.0,0.0,0.0,182.59831,8.549,B,118221
45,2011-01-14,83,688.61,false,24.78,3.205,0.0,0.0,0.0,0.0,0.0,182.65858,8.549,B,118221
45,2011-01-21,83,940.13,false,30.55,3.229,0.0,0.0,0.0,0.0,0.0,182.91934,8.549,B,118221
45,2011-01-28,83,890.55,false,24.05,3.237,0.0,0.0,0.0,0.0,0.0,183.1801,8.549,B,118221
45,2011-02-04,83,1020.95,false,28.73,3.231,0.0,0.0,0.0,0.0,0.0,183.44086,8.549,B,118221
45,2011-02-11,83,389.7,true,30.3,3.239,0.0,0.0,0.0,0.0,0.0,183.70161,8.549,B,118221
45,2011-02-18,83,408.86,false,40.7,3.245,0.0,0.0,0.0,0.0,0.0,183.93713,8.549,B,118221
45,2011-02-25,83,862.49,false,35.78,3.274,0.0,0.0,0.0,0.0,0.0,184.16257,8.549,B,118221
45,2011-03-04,83,1317.07,false,38.65,3.433,0.0,0.0,0.0,0.0,0.0,184.38799,8.549,B,118221
45,2011-03-11,83,1471.92,false,45.01,3.582,0.0,0.0,0.0,0.0,0.0,184.61342,8.549,B,118221
45,2011-03-18,83,743.18,false,46.66,3.631,0.0,0.0,0.0,0.0,0.0,184.80972,8.549,B,118221
45,2011-03-25,83,128.92,false,41.76,3.625,0.0,0.0,0.0,0.0,0.0,184.99437,8.549,B,118221
45,2011-04-01,83,128.86,false,37.27,3.638,0.0,0.0,0.0,0.0,0.0,185.17902,8.521,B,118221
45,2011-04-08,83,500.9,false,48.71,3.72,0.0,0.0,0.0,0.0,0.0,185.36366,8.521,B,118221
45,2011-04-15,83,691.48,false,53.69,3.821,0.0,0.0,0.0,0.0,0.0,185.53398,8.521,B,118221
45,2011-04-22,83,887.3,false,53.04,3.892,0.0,0.0,0.0,0.0,0.0,185.66847,8.521,B,118221
45,2011-04-29,83,550.69,false,66.18,3.962,0.0,0.0,0.0,0.0,0.0,185.80295,8.521,B,118221
45,2011-05-06,83,636.88,false,58.21,4.046,0.0,0.0,0.0,0.0,0.0,185.93744,8.521,B,118221
45,2011-05-13,83,776.36,false,60.38,4.066,0.0,0.0,0.0,0.0,0.0,186.07193,8.521,B,118221
45,2011-05-20,83,948.0,false,62.28,4.062,0.0,0.0,0.0,0.0,0.0,185.96611,8.521,B,118221
45,2011-05-27,83,801.2,false,69.7,3.985,0.0,0.0,0.0,0.0,0.0,185.8603,8.521,B,118221
45,2011-06-03,83,908.88,false,76.38,3.922,0.0,0.0,0.0,0.0,0.0,185.7545,8.521,B,118221
45,2011-06-10,83,837.2,false,73.88,3.881,0.0,0.0,0.0,0.0,0.0,185.6487,8.521,B,118221
45,2011-06-17,83,634.92,false,69.32,3.842,0.0,0.0,0.0,0.0,0.0,185.67194,8.521,B,118221
45,2011-06-24,83,856.54,false,74.85,3.804,0.0,0.0,0.0,0.0,0.0,185.79196,8.521,B,118221
45,2011-07-01,83,839.0,false,74.04,3.748,0.0,0.0,0.0,0.0,0.0,185.91199,8.625,B,118221
45,2011-07-08,83,790.6,false,77.49,3.711,0.0,0.0,0.0,0.0,0.0,186.03201,8.625,B,118221
45,2011-07-15,83,732.04,false,78.47,3.76,0.0,0.0,0.0,0.0,0.0,186.13998,8.625,B,118221
45,2011-07-22,83,485.32,false,82.33,3.811,0.0,0.0,0.0,0.0,0.0,186.21779,8.625,B,118221
45,2011-07-29,83,522.0,false,81.31,3.829,0.0,0.0,0.0,0.0,0.0,186.2956,8.625,B,118221
45,2011-08-05,83,852.96,false,78.22,3.842,0.0,0.0,0.0,0.0,0.0,186.3734,8.625,B,118221
45,2011-08-12,83,904.24,false,77.0,3.812,0.0,0.0,0.0,0.0,0.0,186.45122,8.625,B,118221
45,2011-08-19,83,787.0,false,72.98,3.747,0.0,0.0,0.0,0.0,0.0,186.50931,8.625,B,118221
45,2011-08-26,83,887.9,false,72.55,3.704,0.0,0.0,0.0,0.0,0.0,186.56412,8.625,B,118221
45,2011-09-02,83,822.14,false,70.63,3.703,0.0,0.0,0.0,0.0,0.0,186.61893,8.625,B,118221
45,2011-09-09,83,866.08,true,71.48,3.738,0.0,0.0,0.0,0.0,0.0,186.67374,8.625,B,118221
45,2011-09-16,83,638.76,false,69.17,3.742,0.0,0.0,0.0,0.0,0.0,186.8024,8.625,B,118221
45,2011-09-23,83,611.54,false,63.75,3.711,0.0,0.0,0.0,0.0,0.0,187.02953,8.625,B,118221
45,2011-09-30,83,428.36,false,70.66,3.645,0.0,0.0,0.0,0.0,0.0,187.25667,8.625,B,118221
45,2011-10-07,83,612.14,false,55.82,3.583,0.0,0.0,0.0,0.0,0.0,187.4838,8.523,B,118221
45,2011-10-14,83,573.88,false,63.82,3.541,0.0,0.0,0.0,0.0,0.0,187.69174,8.523,B,118221
45,2011-10-21,83,637.66,false,59.6,3.57,0.0,0.0,0.0,0.0,0.0,187.78462,8.523,B,118221
45,2011-10-28,83,794.4,false,51.78,3.569,0.0,0.0,0.0,0.0,0.0,187.87749,8.523,B,118221
45,2011-11-04,83,654.5,false,43.92,3.551,0.0,0.0,0.0,0.0,0.0,187.97037,8.523,B,118221
45,2011-11-11,83,466.3,false,47.65,3.53,23052.25,5449.62,189.24,3355.69,3864.6,188.06323,8.523,B,118221
45,2011-11-18,83,716.0,false,51.34,3.53,4240.34,132.96,111.71,270.14,7073.0,188.19836,8.523,B,118221
45,2011-11-25,83,478.76,true,48.71,3.492,140.87,384.82,26961.99,28.59,1110.12,188.3504,8.523,B,118221
45,2011-12-02,83,508.04,false,50.19,3.452,6835.61,120.76,802.79,2490.15,17861.5,188.50244,8.523,B,118221
45,2011-12-09,83,505.82,false,46.57,3.415,6176.69,2.87,379.57,1593.44,10170.5,188.65446,8.523,B,118221
45,2011-12-16,83,820.4,false,39.93,3.413,4631.26,8.92,801.34,848.33,2757.82,188.79793,8.523,B,118221
45,2011-12-23,83,703.82,false,42.27,3.389,797.1,89.14,1962.19,17.0,2985.51,188.92998,8.523,B,118221
45,2011-12-30,83,472.34,true,37.79,3.389,3604.35,43941.56,287.45,357.43,750.01,189.06201,8.523,B,118221
45,2012-01-06,83,748.5,false,35.88,3.422,7328.14,33378.79,34.6,1198.48,6819.1,189.19406,8.424,B,118221
45,2012-01-13,83,696.38,false,41.18,3.513,3489.73,11219.72,0.92,489.07,9596.29,189.3261,8.424,B,118221
45,2012-01-20,83,565.22,false,31.85,3.533,3205.9,4038.51,2.19,488.63,2344.09,189.42148,8.424,B,118221
45,2012-01-27,83,553.94,false,37.93,3.567,1890.49,2618.49,0.0,139.07,5692.74,189.51685,8.424,B,118221
45,2012-02-03,83,606.64,false,42.96,3.617,35348.47,4373.64,21.05,38157.91,5908.5,189.61223,8.424,B,118221
45,2012-02-10,83,696.7,true,37.0,3.64,15760.3,6113.95,5.43,5656.35,4685.58,189.70761,8.424,B,118221
45,2012-02-17,83,718.18,false,36.85,3.695,8683.43,7421.99,1.76,9084.92,1995.22,189.84248,8.424,B,118221
45,2012-02-24,83,930.88,false,42.86,3.739,9006.21,5786.94,2.0,4291.22,7626.46,190.00699,8.424,B,118221
45,2012-03-02,83,621.14,false,41.55,3.816,22832.38,2515.25,4.0,13317.88,2560.48,190.1715,8.424,B,118221
45,2012-03-09,83,891.64,false,45.52,3.848,11139.34,678.08,1.99,3267.21,4971.47,190.336,8.424,B,118221
45,2012-03-16,83,881.0,false,50.56,3.862,5811.44,375.7,3.69,3444.05,2706.47,190.4619,8.424,B,118221
45,2012-03-23,83,653.06,false,59.45,3.9,6296.25,334.42,4.56,873.47,1201.57,190.53632,8.424,B,118221
45,2012-03-30,83,498.38,false,50.04,3.953,9866.15,206.18,3.25,1815.37,1561.56,190.61075,8.424,B,118221
45,2012-04-06,83,880.36,false,49.73,3.996,13450.45,0.0,26.59,3363.54,3962.01,190.68517,8.567,B,118221
45,2012-04-13,83,642.94,false,51.83,4.044,4736.94,6047.12,16.68,1355.11,2246.12,190.7596,8.567,B,118221
45,2012-04-20,83,724.92,false,63.13,4.027,9210.9,2667.05,6.25,970.33,2568.22,190.8138,8.567,B,118221
45,2012-04-27,83,673.36,false,53.2,4.004,2872.86,0.03,37.12,74.97,2495.29,190.86801,8.567,B,118221
45,2012-05-04,83,769.46,false,55.21,3.951,11984.62,0.0,47.52,6150.63,1775.54,190.92221,8.567,B,118221
45,2012-05-11,83,645.28,false,61.24,3.889,12611.18,0.0,21.36,1667.39,2313.12,190.97641,8.567,B,118221
45,2012-05-18,83,731.02,false,66.3,3.848,6813.74,0.0,13.86,936.49,2941.55,190.99644,8.567,B,118221
45,2012-05-25,83,524.14,false,67.21,3.798,5370.39,0.0,361.22,1287.62,2461.81,191.0028,8.567,B,118221
45,2012-06-01,83,590.48,false,74.48,3.742,10643.62,48.2,201.56,2599.35,1856.97,191.00917,8.567,B,118221
45,2012-06-08,83,608.3,false,64.3,3.689,8429.61,148.6,76.15,1465.54,7180.97,191.01553,8.567,B,118221
45,2012-06-15,83,598.78,false,71.93,3.62,8148.19,252.7,90.05,1226.11,2942.39,191.02997,8.567,B,118221
45,2012-06-22,83,539.58,false,74.22,3.564,5565.31,222.5,1.16,2149.76,7474.76,191.0646,8.567,B,118221
45,2012-06-29,83,516.44,false,75.22,3.506,3291.36,425.6,0.0,314.88,2255.34,191.09924,8.567,B,118221
45,2012-07-06,83,418.66,false,82.99,3.475,5878.09,169.0,64.36,2996.47,5477.04,191.13388,8.684,B,118221
45,2012-07-13,83,430.18,false,79.97,3.523,2978.08,118.9,22.07,1899.54,5181.94,191.16852,8.684,B,118221
45,2012-07-20,83,524.12,false,78.89,3.567,6682.75,24.24,12.83,2249.85,2288.3,191.16704,8.684,B,118221
45,2012-07-27,83,395.64,false,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.16557,8.684,B,118221
45,2012-08-03,83,639.72,false,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.1641,8.684,B,118221
45,2012-08-10,83,412.44,false,78.65,3.722,17868.84,50.6,57.66,2593.93,1890.59,191.16261,8.684,B,118221
45,2012-08-17,83,425.6,false,75.71,3.807,3657.79,6.0,0.3,1630.5,3794.22,191.22849,8.684,B,118221
45,2012-08-24,83,396.08,false,72.62,3.834,7936.2,58.38,22.0,5518.07,2291.97,191.34488,8.684,B,118221
45,2012-08-31,83,674.26,false,75.09,3.867,23641.3,6.0,92.93,6988.31,3992.13,191.46129,8.684,B,118221
45,2012-09-07,83,637.32,true,75.7,3.911,11024.45,12.8,52.63,1854.77,2055.7,191.57768,8.684,B,118221
45,2012-09-14,83,566.94,false,67.87,3.948,11407.95,0.0,4.3,3421.72,5268.92,191.69984,8.684,B,118221
45,2012-09-21,83,714.42,false,65.32,4.038,8452.2,92.28,63.24,2376.38,8670.4,191.8567,8.684,B,118221
45,2012-09-28,83,555.32,false,64.88,3.997,4556.61,20.64,1.5,1601.01,3288.25,192.01357,8.684,B,118221
45,2012-10-05,83,485.38,false,64.89,3.985,5046.74,0.0,18.82,2253.43,2340.01,192.17041,8.667,B,118221
45,2012-10-12,83,748.58,false,54.47,4.0,1956.28,0.0,7.89,599.32,3990.54,192.32727,8.667,B,118221
45,2012-10-19,83,746.22,false,56.47,3.969,2004.02,0.0,3.18,437.73,1537.49,192.33086,8.667,B,118221
45,2012-10-26,83,717.82,false,58.85,3.882,4018.91,58.08,100.0,211.94,858.33,192.3089,8.667,B,118221
45,2010-02-05,85,2051.27,false,27.31,2.784,0.0,0.0,0.0,0.0,0.0,181.87119,8.992,B,118221
45,2010-02-12,85,1330.83,true,27.73,2.773,0.0,0.0,0.0,0.0,0.0,181.98232,8.992,B,118221
45,2010-02-19,85,1819.13,false,31.27,2.745,0.0,0.0,0.0,0.0,0.0,182.03477,8.992,B,118221
45,2010-02-26,85,1603.18,false,34.89,2.754,0.0,0.0,0.0,0.0,0.0,182.07747,8.992,B,118221
45,2010-03-05,85,2073.27,false,37.13,2.777,0.0,0.0,0.0,0.0,0.0,182.12016,8.992,B,118221
45,2010-03-12,85,2214.02,false,45.8,2.818,0.0,0.0,0.0,0.0,0.0,182.16284,8.992,B,118221
45,2010-03-19,85,1651.0,false,48.79,2.844,0.0,0.0,0.0,0.0,0.0,182.07799,8.992,B,118221
45,2010-03-26,85,1802.53,false,54.36,2.854,0.0,0.0,0.0,0.0,0.0,181.97186,8.992,B,118221
45,2010-04-02,85,2028.15,false,47.74,2.85,0.0,0.0,0.0,0.0,0.0,181.86575,8.899,B,118221
45,2010-04-09,85,2171.57,false,65.45,2.869,0.0,0.0,0.0,0.0,0.0,181.75964,8.899,B,118221
45,2010-04-16,85,2406.75,false,54.28,2.899,0.0,0.0,0.0,0.0,0.0,181.69247,8.899,B,118221
45,2010-04-23,85,1998.82,false,53.47,2.902,0.0,0.0,0.0,0.0,0.0,181.67726,8.899,B,118221
45,2010-04-30,85,1991.61,false,53.15,2.921,0.0,0.0,0.0,0.0,0.0,181.66203,8.899,B,118221
45,2010-05-07,85,2273.5,false,70.75,2.966,0.0,0.0,0.0,0.0,0.0,181.64682,8.899,B,118221
45,2010-05-14,85,3157.45,false,54.26,2.982,0.0,0.0,0.0,0.0,0.0,181.66129,8.899,B,118221
45,2010-05-21,85,2263.57,false,62.62,2.958,0.0,0.0,0.0,0.0,0.0,181.85385,8.899,B,118221
45,2010-05-28,85,1421.95,false,69.27,2.899,0.0,0.0,0.0,0.0,0.0,182.04642,8.899,B,118221
45,2010-06-04,85,1681.47,false,75.93,2.847,0.0,0.0,0.0,0.0,0.0,182.23898,8.899,B,118221
45,2010-06-11,85,2071.38,false,69.71,2.809,0.0,0.0,0.0,0.0,0.0,182.43156,8.899,B,118221
45,2010-06-18,85,2515.34,false,72.62,2.78,0.0,0.0,0.0,0.0,0.0,182.44241,8.899,B,118221
45,2010-06-25,85,2751.17,false,79.32,2.808,0.0,0.0,0.0,0.0,0.0,182.3806,8.899,B,118221
45,2010-07-02,85,2521.4,false,76.61,2.815,0.0,0.0,0.0,0.0,0.0,182.31879,8.743,B,118221
45,2010-07-09,85,2278.83,false,82.45,2.793,0.0,0.0,0.0,0.0,0.0,182.25696,8.743,B,118221
45,2010-07-16,85,2186.6,false,77.84,2.783,0.0,0.0,0.0,0.0,0.0,182.26044,8.743,B,118221
45,2010-07-23,85,2820.46,false,81.46,2.771,0.0,0.0,0.0,0.0,0.0,182.35098,8.743,B,118221
45,2010-07-30,85,3071.33,false,79.78,2.781,0.0,0.0,0.0,0.0,0.0,182.44154,8.743,B,118221
45,2010-08-06,85,2848.63,false,77.17,2.784,0.0,0.0,0.0,0.0,0.0,182.53209,8.743,B,118221
45,2010-08-13,85,2368.08,false,78.44,2.805,0.0,0.0,0.0,0.0,0.0,182.62263,8.743,B,118221
45,2010-08-20,85,1727.91,false,76.01,2.779,0.0,0.0,0.0,0.0,0.0,182.61652,8.743,B,118221
45,2010-08-27,85,2236.45,false,71.36,2.755,0.0,0.0,0.0,0.0,0.0,182.61041,8.743,B,118221
45,2010-09-03,85,2416.41,false,78.37,2.715,0.0,0.0,0.0,0.0,0.0,182.6043,8.743,B,118221
45,2010-09-10,85,2148.16,true,70.87,2.699,0.0,0.0,0.0,0.0,0.0,182.59818,8.743,B,118221
45,2010-09-17,85,2630.2,false,66.55,2.706,0.0,0.0,0.0,0.0,0.0,182.62251,8.743,B,118221
45,2010-09-24,85,2021.56,false,68.59,2.713,0.0,0.0,0.0,0.0,0.0,182.66968,8.743,B,118221
45,2010-10-01,85,2127.24,false,70.58,2.707,0.0,0.0,0.0,0.0,0.0,182.71684,8.724,B,118221
45,2010-10-08,85,1735.44,false,56.49,2.764,0.0,0.0,0.0,0.0,0.0,182.764,8.724,B,118221
45,2010-10-15,85,1988.67,false,58.61,2.868,0.0,0.0,0.0,0.0,0.0,182.81062,8.724,B,118221
45,2010-10-22,85,2062.09,false,53.15,2.917,0.0,0.0,0.0,0.0,0.0,182.85587,8.724,B,118221
45,2010-10-29,85,1673.08,false,61.3,2.921,0.0,0.0,0.0,0.0,0.0,182.90112,8.724,B,118221
45,2010-11-05,85,1989.75,false,45.65,2.917,0.0,0.0,0.0,0.0,0.0,182.94637,8.724,B,118221
45,2010-11-12,85,1924.65,false,46.14,2.931,0.0,0.0,0.0,0.0,0.0,182.99161,8.724,B,118221
45,2010-11-19,85,1923.51,false,50.02,3.0,0.0,0.0,0.0,0.0,0.0,182.89894,8.724,B,118221
45,2010-11-26,85,1754.83,true,46.15,3.039,0.0,0.0,0.0,0.0,0.0,182.78328,8.724,B,118221
45,2010-12-03,85,2197.55,false,40.93,3.046,0.0,0.0,0.0,0.0,0.0,182.66762,8.724,B,118221
45,2010-12-10,85,2364.57,false,30.54,3.109,0.0,0.0,0.0,0.0,0.0,182.55196,8.724,B,118221
45,2010-12-17,85,4210.34,false,30.51,3.14,0.0,0.0,0.0,0.0,0.0,182.51773,8.724,B,118221
45,2010-12-24,85,5677.26,false,30.59,3.141,0.0,0.0,0.0,0.0,0.0,182.54459,8.724,B,118221
45,2010-12-31,85,1532.56,true,29.67,3.179,0.0,0.0,0.0,0.0,0.0,182.57144,8.724,B,118221
45,2011-01-07,85,2145.93,false,34.32,3.193,0.0,0.0,0.0,0.0,0.0,182.59831,8.549,B,118221
45,2011-01-14,85,1912.84,false,24.78,3.205,0.0,0.0,0.0,0.0,0.0,182.65858,8.549,B,118221
45,2011-01-21,85,1436.53,false,30.55,3.229,0.0,0.0,0.0,0.0,0.0,182.91934,8.549,B,118221
45,2011-01-28,85,1405.66,false,24.05,3.237,0.0,0.0,0.0,0.0,0.0,183.1801,8.549,B,118221
45,2011-02-04,85,1261.08,false,28.73,3.231,0.0,0.0,0.0,0.0,0.0,183.44086,8.549,B,118221
45,2011-02-11,85,1278.89,true,30.3,3.239,0.0,0.0,0.0,0.0,0.0,183.70161,8.549,B,118221
45,2011-02-18,85,1892.82,false,40.7,3.245,0.0,0.0,0.0,0.0,0.0,183.93713,8.549,B,118221
45,2011-02-25,85,1580.34,false,35.78,3.274,0.0,0.0,0.0,0.0,0.0,184.16257,8.549,B,118221
45,2011-03-04,85,1353.18,false,38.65,3.433,0.0,0.0,0.0,0.0,0.0,184.38799,8.549,B,118221
45,2011-03-11,85,1328.75,false,45.01,3.582,0.0,0.0,0.0,0.0,0.0,184.61342,8.549,B,118221
45,2011-03-18,85,1463.05,false,46.66,3.631,0.0,0.0,0.0,0.0,0.0,184.80972,8.549,B,118221
45,2011-03-25,85,1456.95,false,41.76,3.625,0.0,0.0,0.0,0.0,0.0,184.99437,8.549,B,118221
45,2011-04-01,85,1245.55,false,37.27,3.638,0.0,0.0,0.0,0.0,0.0,185.17902,8.521,B,118221
45,2011-04-08,85,1681.46,false,48.71,3.72,0.0,0.0,0.0,0.0,0.0,185.36366,8.521,B,118221
45,2011-04-15,85,1783.26,false,53.69,3.821,0.0,0.0,0.0,0.0,0.0,185.53398,8.521,B,118221
45,2011-04-22,85,1795.94,false,53.04,3.892,0.0,0.0,0.0,0.0,0.0,185.66847,8.521,B,118221
45,2011-04-29,85,1472.17,false,66.18,3.962,0.0,0.0,0.0,0.0,0.0,185.80295,8.521,B,118221
45,2011-05-06,85,1767.37,false,58.21,4.046,0.0,0.0,0.0,0.0,0.0,185.93744,8.521,B,118221
45,2011-05-13,85,2078.71,false,60.38,4.066,0.0,0.0,0.0,0.0,0.0,186.07193,8.521,B,118221
45,2011-05-20,85,2234.41,false,62.28,4.062,0.0,0.0,0.0,0.0,0.0,185.96611,8.521,B,118221
45,2011-05-27,85,1813.14,false,69.7,3.985,0.0,0.0,0.0,0.0,0.0,185.8603,8.521,B,118221
45,2011-06-03,85,2025.67,false,76.38,3.922,0.0,0.0,0.0,0.0,0.0,185.7545,8.521,B,118221
45,2011-06-10,85,2390.35,false,73.88,3.881,0.0,0.0,0.0,0.0,0.0,185.6487,8.521,B,118221
45,2011-06-17,85,1758.19,false,69.32,3.842,0.0,0.0,0.0,0.0,0.0,185.67194,8.521,B,118221
45,2011-06-24,85,2084.37,false,74.85,3.804,0.0,0.0,0.0,0.0,0.0,185.79196,8.521,B,118221
45,2011-07-01,85,1917.22,false,74.04,3.748,0.0,0.0,0.0,0.0,0.0,185.91199,8.625,B,118221
45,2011-07-08,85,2308.65,false,77.49,3.711,0.0,0.0,0.0,0.0,0.0,186.03201,8.625,B,118221
45,2011-07-15,85,2422.16,false,78.47,3.76,0.0,0.0,0.0,0.0,0.0,186.13998,8.625,B,118221
45,2011-07-22,85,2144.74,false,82.33,3.811,0.0,0.0,0.0,0.0,0.0,186.21779,8.625,B,118221
45,2011-07-29,85,1918.15,false,81.31,3.829,0.0,0.0,0.0,0.0,0.0,186.2956,8.625,B,118221
45,2011-08-05,85,1890.54,false,78.22,3.842,0.0,0.0,0.0,0.0,0.0,186.3734,8.625,B,118221
45,2011-08-12,85,1973.35,false,77.0,3.812,0.0,0.0,0.0,0.0,0.0,186.45122,8.625,B,118221
45,2011-08-19,85,2134.72,false,72.98,3.747,0.0,0.0,0.0,0.0,0.0,186.50931,8.625,B,118221
45,2011-08-26,85,1893.17,false,72.55,3.704,0.0,0.0,0.0,0.0,0.0,186.56412,8.625,B,118221
45,2011-09-02,85,1863.68,false,70.63,3.703,0.0,0.0,0.0,0.0,0.0,186.61893,8.625,B,118221
45,2011-09-09,85,1933.65,true,71.48,3.738,0.0,0.0,0.0,0.0,0.0,186.67374,8.625,B,118221
45,2011-09-16,85,2075.76,false,69.17,3.742,0.0,0.0,0.0,0.0,0.0,186.8024,8.625,B,118221
45,2011-09-23,85,2015.29,false,63.75,3.711,0.0,0.0,0.0,0.0,0.0,187.02953,8.625,B,118221
45,2011-09-30,85,1550.36,false,70.66,3.645,0.0,0.0,0.0,0.0,0.0,187.25667,8.625,B,118221
45,2011-10-07,85,2216.22,false,55.82,3.583,0.0,0.0,0.0,0.0,0.0,187.4838,8.523,B,118221
45,2011-10-14,85,1722.04,false,63.82,3.541,0.0,0.0,0.0,0.0,0.0,187.69174,8.523,B,118221
